Port,Time,Sequence #,Data
2,2015-06-17 15:03:38,459,0026cb0b41036b38404656041a3500d2
2,2015-06-17 15:03:08,458,0026cb0b41036938404656041a3600d3
2,2015-06-17 15:03:02,458,0026cb0b41036938404656041a3600d3
2,2015-06-17 15:02:57,458,0026cb0b41036938404656041a3600d3
2,2015-06-17 15:02:48,458,0026cb0b41036938404656041a3600d3
2,2015-06-17 15:02:42,458,0026cb0b41036938404656041a3600d3
2,2015-06-17 15:02:28,457,0026cb0b41036b37404659041a3300d2
2,2015-06-17 15:02:22,457,0026cb0b41036b37404659041a3300d2
2,2015-06-17 15:02:16,457,0026cb0b41036b37404659041a3300d2
2,2015-06-17 15:02:10,457,0026cb0b41036b37404659041a3300d2
2,2015-06-17 15:02:03,457,0026cb0b41036b37404659041a3300d2
2,2015-06-17 15:01:43,456,0026cb0b41036a3840465e041a3500d2
2,2015-06-17 15:01:36,456,0026cb0b41036a3840465e041a3500d2
2,2015-06-17 15:01:24,456,0026cb0b41036a3840465e041a3500d2
2,2015-06-17 15:01:18,456,0026cb0b41036a3840465e041a3500d2
2,2015-06-17 15:01:12,456,0026cb0b41036a3840465e041a3500d2
2,2015-06-17 15:00:37,455,0026cb0b41036938404659041a3300d2
2,2015-06-17 15:00:31,455,0026cb0b41036938404659041a3300d2
2,2015-06-17 15:00:23,455,0026cb0b41036938404659041a3300d2
2,2015-06-17 15:00:16,455,0026cb0b41036938404659041a3300d2
2,2015-06-17 14:59:51,454,0026cb0b3b03673940465e041a3400d1
2,2015-06-17 14:59:39,454,0026cb0b3b03673940465e041a3400d1
2,2015-06-17 14:59:30,454,0026cb0b3b03673940465e041a3400d1
2,2015-06-17 14:59:25,454,0026cb0b3b03673940465e041a3400d1
2,2015-06-17 14:59:09,453,0026cc0b4103693940465a041a3400d0
2,2015-06-17 14:58:54,453,0026cc0b4103693940465a041a3400d0
2,2015-06-17 14:58:48,453,0026cc0b4103693940465a041a3400d0
2,2015-06-17 14:58:40,453,0026cc0b4103693940465a041a3400d0
2,2015-06-17 14:58:26,452,0026cb0b3b03663940464e041a3000cf
2,2015-06-17 14:58:21,452,0026cb0b3b03663940464e041a3000cf
2,2015-06-17 14:58:15,452,0026cb0b3b03663940464e041a3000cf
2,2015-06-17 14:57:40,451,0026cc0b3b03693840465e041a3700cf
2,2015-06-17 14:57:36,451,0026cc0b3b03693840465e041a3700cf
2,2015-06-17 14:57:28,451,0026cc0b3b03693840465e041a3700cf
2,2015-06-17 14:57:21,451,0026cc0b3b03693840465e041a3700cf
2,2015-06-17 14:56:50,450,0026cc0b3b03703740465b041a3700ce
2,2015-06-17 14:56:44,450,0026cc0b3b03703740465b041a3700ce
2,2015-06-17 14:56:38,450,0026cc0b3b03703740465b041a3700ce
2,2015-06-17 14:56:29,450,0026cc0b3b03703740465b041a3700ce
2,2015-06-17 14:56:22,450,0026cc0b3b03703740465b041a3700ce
2,2015-06-17 14:56:17,450,0026cc0b3b03703740465b041a3700ce
2,2015-06-17 14:55:50,449,0026cb0b4703663a404658041a3600ce
2,2015-06-17 14:55:42,449,0026cb0b4703663a404658041a3600ce
2,2015-06-17 14:55:24,448,0026cb0b4703673740465e041a2b00ca
2,2015-06-17 14:55:18,448,0026cb0b4703673740465e041a2b00ca
2,2015-06-17 14:55:11,448,0026cb0b4703673740465e041a2b00ca
2,2015-06-17 14:54:48,447,0026cb0b4103663840465d041a2a00ca
2,2015-06-17 14:54:38,446,0026cc0b41036b38404662041a2c00ca
2,2015-06-17 14:54:20,446,0026cc0b41036b38404662041a2c00ca
2,2015-06-17 14:54:10,446,0026cc0b41036b38404662041a2c00ca
2,2015-06-17 14:53:59,445,0026cb0b41036c39404657041a3000c8
2,2015-06-17 14:53:52,445,0026cb0b41036c39404657041a3000c8
2,2015-06-17 14:53:47,445,0026cb0b41036c39404657041a3000c8
2,2015-06-17 14:53:41,445,0026cb0b41036c39404657041a3000c8
2,2015-06-17 14:53:34,445,0026cb0b41036c39404657041a3000c8
2,2015-06-17 14:53:28,445,0026cb0b41036c39404657041a3000c8
2,2015-06-17 14:53:12,444,0026cc0b41036639404655041a3100c8
2,2015-06-17 14:53:07,444,0026cc0b41036639404655041a3100c8
2,2015-06-17 14:53:02,444,0026cc0b41036639404655041a3100c8
2,2015-06-17 14:52:51,443,0026cb0b4103673940465c041a2f00c7
2,2015-06-17 14:52:39,443,0026cb0b4103673940465c041a2f00c7
2,2015-06-17 14:52:32,443,0026cb0b4103673940465c041a2f00c7
2,2015-06-17 14:52:26,443,0026cb0b4103673940465c041a2f00c7
2,2015-06-17 14:52:21,443,0026cb0b4103673940465c041a2f00c7
2,2015-06-17 14:51:56,442,0026cb0b41036738404658041a3300c8
2,2015-06-17 14:51:50,442,0026cb0b41036738404658041a3300c8
2,2015-06-17 14:51:44,442,0026cb0b41036738404658041a3300c8
2,2015-06-17 14:51:14,441,0026cb0b3b03673840465e041a3200c8
2,2015-06-17 14:51:08,441,0026cb0b3b03673840465e041a3200c8
2,2015-06-17 14:51:03,441,0026cb0b3b03673840465e041a3200c8
2,2015-06-17 14:50:58,441,0026cb0b3b03673840465e041a3200c8
2,2015-06-17 14:50:53,441,0026cb0b3b03673840465e041a3200c8
2,2015-06-17 14:50:46,441,0026cb0b3b03673840465e041a3200c8
2,2015-06-17 14:50:36,440,0026cb0b41036e3840465d041a3000c8
2,2015-06-17 14:50:24,440,0026cb0b41036e3840465d041a3000c8
2,2015-06-17 14:50:18,440,0026cb0b41036e3840465d041a3000c8
2,2015-06-17 14:50:05,439,0026cb0b41036b39404659041a3100c7
2,2015-06-17 14:49:56,439,0026cb0b41036b39404659041a3100c7
2,2015-06-17 14:49:44,439,0026cb0b41036b39404659041a3100c7
2,2015-06-17 14:49:21,438,0026cc0b4103683940465b041a3000c7
2,2015-06-17 14:49:16,438,0026cc0b4103683940465b041a3000c7
2,2015-06-17 14:48:56,437,0026cc0b3b03633940465c041a2e00c7
2,2015-06-17 14:48:48,437,0026cc0b3b03633940465c041a2e00c7
2,2015-06-17 14:48:38,437,0026cc0b3b03633940465c041a2e00c7
2,2015-06-17 14:48:32,437,0026cc0b3b03633940465c041a2e00c7
2,2015-06-17 14:48:13,436,0026cb0b34036638404661041a2a00c6
2,2015-06-17 14:48:03,436,0026cb0b34036638404661041a2a00c6
2,2015-06-17 14:47:58,436,0026cb0b34036638404661041a2a00c6
2,2015-06-17 14:47:51,436,0026cb0b34036638404661041a2a00c6
2,2015-06-17 14:47:43,435,0026cc0b3b03643a40465f041a2b00c6
2,2015-06-17 14:47:37,435,0026cc0b3b03643a40465f041a2b00c6
2,2015-06-17 14:47:29,434,0026cb0b34036a38404658041a2f00c5
2,2015-06-17 14:47:23,434,0026cb0b34036a38404658041a2f00c5
2,2015-06-17 14:47:17,434,0026cb0b34036a38404658041a2f00c5
2,2015-06-17 14:46:58,434,0026cb0b34036a38404658041a2f00c5
2,2015-06-17 14:46:44,433,0026cb0b3b036b3a404656041a2f00c5
2,2015-06-17 14:46:38,433,0026cb0b3b036b3a404656041a2f00c5
2,2015-06-17 14:46:32,433,0026cb0b3b036b3a404656041a2f00c5
2,2015-06-17 14:46:12,432,0026ca0b3b036c38404655041a2e00c5
2,2015-06-17 14:46:06,432,0026ca0b3b036c38404655041a2e00c5
2,2015-06-17 14:46:02,432,0026ca0b3b036c38404655041a2e00c5
2,2015-06-17 14:45:52,431,0026cb0b34036b38404653041a3000c5
2,2015-06-17 14:45:46,431,0026cb0b34036b38404653041a3000c5
2,2015-06-17 14:45:26,430,0026cb0b34037037404652041a3100c5
2,2015-06-17 14:45:18,430,0026cb0b34037037404652041a3100c5
2,2015-06-17 14:45:10,430,0026cb0b34037037404652041a3100c5
2,2015-06-17 14:45:05,430,0026cb0b34037037404652041a3100c5
2,2015-06-17 14:44:59,430,0026cb0b34037037404652041a3100c5
2,2015-06-17 14:44:49,429,0026cb0b3403683840464d041a3300c6
2,2015-06-17 14:44:44,429,0026cb0b3403683840464d041a3300c6
2,2015-06-17 14:44:26,429,0026cb0b3403683840464d041a3300c6
2,2015-06-17 14:44:20,429,0026cb0b3403683840464d041a3300c6
2,2015-06-17 14:44:01,428,0026ca0b3403703940464e041a3200c6
2,2015-06-17 14:43:50,428,0026ca0b3403703940464e041a3200c6
2,2015-06-17 14:43:44,428,0026ca0b3403703940464e041a3200c6
2,2015-06-17 14:43:39,428,0026ca0b3403703940464e041a3200c6
2,2015-06-17 14:43:25,427,0026cb0b34036b39404652041a2f00c6
2,2015-06-17 14:43:14,426,0026ca0b3403703a40465a041a2a00c7
2,2015-06-17 14:43:08,426,0026ca0b3403703a40465a041a2a00c7
2,2015-06-17 14:43:02,426,0026ca0b3403703a40465a041a2a00c7
2,2015-06-17 14:42:57,426,0026ca0b3403703a40465a041a2a00c7
2,2015-06-17 14:42:46,426,0026ca0b3403703a40465a041a2a00c7
2,2015-06-17 14:42:30,425,0026cd0b34036938404663041a2500c7
2,2015-06-17 14:42:21,425,0026cd0b34036938404663041a2500c7
2,2015-06-17 14:42:14,425,0026cd0b34036938404663041a2500c7
2,2015-06-17 14:42:08,425,0026cd0b34036938404663041a2500c7
2,2015-06-17 14:42:00,425,0026cd0b34036938404663041a2500c7
2,2015-06-17 14:41:40,424,0026cb0b34036538404663041a2500c7
2,2015-06-17 14:41:30,423,0026cb0b34036c38404663041a2800c8
2,2015-06-17 14:41:22,423,0026cb0b34036c38404663041a2800c8
2,2015-06-17 14:41:06,423,0026cb0b34036c38404663041a2800c8
2,2015-06-17 14:40:58,423,0026cb0b34036c38404663041a2800c8
2,2015-06-17 14:40:49,422,0026cb0b34036539404662041a2900c8
2,2015-06-17 14:40:44,422,0026cb0b34036539404662041a2900c8
2,2015-06-17 14:40:35,421,0026cb0b34036738404660041a2a00c8
2,2015-06-17 14:40:24,421,0026cb0b34036738404660041a2a00c8
2,2015-06-17 14:40:07,420,0026cc0b3403663840465c041a3000c8
2,2015-06-17 14:39:52,420,0026cc0b3403663840465c041a3000c8
2,2015-06-17 14:39:46,420,0026cc0b3403663840465c041a3000c8
2,2015-06-17 14:39:35,420,0026cc0b3403663840465c041a3000c8
2,2015-06-17 14:39:18,419,0026cc0b3403693840465a041a3200c8
2,2015-06-17 14:39:14,419,0026cc0b3403693840465a041a3200c8
2,2015-06-17 14:39:07,419,0026cc0b3403693840465a041a3200c8
2,2015-06-17 14:39:02,419,0026cc0b3403693840465a041a3200c8
2,2015-06-17 14:38:54,419,0026cc0b3403693840465a041a3200c8
2,2015-06-17 14:38:44,419,0026cc0b3403693840465a041a3200c8
2,2015-06-17 14:38:34,418,0026cb0b34036b3940465c041a2f00c9
2,2015-06-17 14:38:27,418,0026cb0b34036b3940465c041a2f00c9
2,2015-06-17 14:38:22,418,0026cb0b34036b3940465c041a2f00c9
2,2015-06-17 14:38:05,417,0026cb0b2e03673840465e041a2d00c9
2,2015-06-17 14:37:56,416,0026cb0b2e037439404660041a2a00ca
2,2015-06-17 14:37:43,416,0026cb0b2e037439404660041a2a00ca
2,2015-06-17 14:37:38,416,0026cb0b2e037439404660041a2a00ca
2,2015-06-17 14:37:32,416,0026cb0b2e037439404660041a2a00ca
2,2015-06-17 14:37:22,415,0026cb0b34036d39404661041a2700ca
2,2015-06-17 14:37:07,415,0026cb0b34036d39404661041a2700ca
2,2015-06-17 14:37:01,415,0026cb0b34036d39404661041a2700ca
2,2015-06-17 14:36:54,415,0026cb0b34036d39404661041a2700ca
2,2015-06-17 14:36:34,414,0026cb0b34036739404660041a2700cb
2,2015-06-17 14:36:28,414,0026cb0b34036739404660041a2700cb
2,2015-06-17 14:36:20,414,0026cb0b34036739404660041a2700cb
2,2015-06-17 14:36:14,414,0026cb0b34036739404660041a2700cb
2,2015-06-17 14:36:08,414,0026cb0b34036739404660041a2700cb
2,2015-06-17 14:35:41,413,0026cb0b3403663940465c041a2b00cb
2,2015-06-17 14:35:27,412,0026cb0b3b036639404658041a2f00cc
2,2015-06-17 14:35:22,412,0026cb0b3b036639404658041a2f00cc
2,2015-06-17 14:35:09,411,0026cc0b3b036438404657041a2f00cc
2,2015-06-17 14:35:04,411,0026cc0b3b036438404657041a2f00cc
2,2015-06-17 14:34:57,411,0026cc0b3b036438404657041a2f00cc
2,2015-06-17 14:34:51,411,0026cc0b3b036438404657041a2f00cc
2,2015-06-17 14:34:45,411,0026cc0b3b036438404657041a2f00cc
2,2015-06-17 14:34:18,410,0026cc0b3b036738404656041a3300cb
2,2015-06-17 14:33:59,410,0026cc0b3b036738404656041a3300cb
2,2015-06-17 14:33:51,410,0026cc0b3b036738404656041a3300cb
2,2015-06-17 14:33:46,410,0026cc0b3b036738404656041a3300cb
2,2015-06-17 14:33:30,409,0026cb0b41036b3a404656041a3400cb
2,2015-06-17 14:33:23,409,0026cb0b41036b3a404656041a3400cb
2,2015-06-17 14:33:19,409,0026cb0b41036b3a404656041a3400cb
2,2015-06-17 14:33:10,409,0026cb0b41036b3a404656041a3400cb
2,2015-06-17 14:32:41,408,0026cb0b3b036939404653041a3500cb
2,2015-06-17 14:32:32,408,0026cb0b3b036939404653041a3500cb
2,2015-06-17 14:32:27,408,0026cb0b3b036939404653041a3500cb
2,2015-06-17 14:32:11,407,0026cc0b41036638404650041a3b00ca
2,2015-06-17 14:32:03,407,0026cc0b41036638404650041a3b00ca
2,2015-06-17 14:31:54,407,0026cc0b41036638404650041a3b00ca
2,2015-06-17 14:31:38,406,0026cb0b4103683a40464d041a3b00ca
2,2015-06-17 14:31:32,406,0026cb0b4103683a40464d041a3b00ca
2,2015-06-17 14:31:27,406,0026cb0b4103683a40464d041a3b00ca
2,2015-06-17 14:31:21,406,0026cb0b4103683a40464d041a3b00ca
2,2015-06-17 14:31:16,406,0026cb0b4103683a40464d041a3b00ca
2,2015-06-17 14:31:10,406,0026cb0b4103683a40464d041a3b00ca
2,2015-06-17 14:31:06,406,0026cb0b4103683a40464d041a3b00ca
2,2015-06-17 14:30:59,406,0026cb0b4103683a40464d041a3b00ca
2,2015-06-17 14:30:16,405,0026cc0b4103693840464c041a3d00c9
2,2015-06-17 14:30:08,405,0026cc0b4103693840464c041a3d00c9
2,2015-06-17 14:29:57,404,0026cb0b47036939404652041a3600c9
2,2015-06-17 14:29:35,404,0026cb0b47036939404652041a3600c9
2,2015-06-17 14:29:29,404,0026cb0b47036939404652041a3600c9
2,2015-06-17 14:29:23,404,0026cb0b47036939404652041a3600c9
2,2015-06-17 14:29:03,403,0026cc0b47036138404651041a3600c9
2,2015-06-17 14:28:56,403,0026cc0b47036138404651041a3600c9
2,2015-06-17 14:28:42,403,0026cc0b47036138404651041a3600c9
2,2015-06-17 14:28:36,403,0026cc0b47036138404651041a3600c9
2,2015-06-17 14:28:23,402,0026cd0b4d036438404654041a3500c9
2,2015-06-17 14:28:16,402,0026cd0b4d036438404654041a3500c9
2,2015-06-17 14:28:10,402,0026cd0b4d036438404654041a3500c9
2,2015-06-17 14:28:05,402,0026cd0b4d036438404654041a3500c9
2,2015-06-17 14:27:58,402,0026cd0b4d036438404654041a3500c9
2,2015-06-17 14:27:47,401,0026cd0b4d035d3840465d041a2c00cb
2,2015-06-17 14:27:39,401,0026cd0b4d035d3840465d041a2c00cb
2,2015-06-17 14:27:29,401,0026cd0b4d035d3840465d041a2c00cb
2,2015-06-17 14:27:07,400,0026cc0b4d035f37404660041a2c00cf
2,2015-06-17 14:26:50,400,0026cc0b4d035f37404660041a2c00cf
2,2015-06-17 14:26:44,400,0026cc0b4d035f37404660041a2c00cf
2,2015-06-17 14:26:39,400,0026cc0b4d035f37404660041a2c00cf
2,2015-06-17 14:26:03,399,0026cc0b4d03603840465b041a3200d2
2,2015-06-17 14:25:42,399,0026cc0b4d03603840465b041a3200d2
2,2015-06-17 14:25:17,398,0026cc0b5403653840465a041a3400d3
2,2015-06-17 14:25:11,398,0026cc0b5403653840465a041a3400d3
2,2015-06-17 14:25:05,398,0026cc0b5403653840465a041a3400d3
2,2015-06-17 14:24:59,398,0026cc0b5403653840465a041a3400d3
2,2015-06-17 14:24:52,398,0026cc0b5403653840465a041a3400d3
2,2015-06-17 14:24:42,398,0026cc0b5403653840465a041a3400d3
2,2015-06-17 14:24:28,397,0026cc0b4d03633740465c041a3100d5
2,2015-06-17 14:24:21,397,0026cc0b4d03633740465c041a3100d5
2,2015-06-17 14:24:16,397,0026cc0b4d03633740465c041a3100d5
2,2015-06-17 14:24:05,397,0026cc0b4d03633740465c041a3100d5
2,2015-06-17 14:24:00,397,0026cc0b4d03633740465c041a3100d5
2,2015-06-17 14:23:50,396,0026cb0b4d03663740465b041a3300d5
2,2015-06-17 14:23:43,396,0026cb0b4d03663740465b041a3300d5
2,2015-06-17 14:23:37,396,0026cb0b4d03663740465b041a3300d5
2,2015-06-17 14:23:23,395,0026cc0b54035f38404658041a3400d5
2,2015-06-17 14:23:11,395,0026cc0b54035f38404658041a3400d5
2,2015-06-17 14:23:06,395,0026cc0b54035f38404658041a3400d5
2,2015-06-17 14:23:01,395,0026cc0b54035f38404658041a3400d5
2,2015-06-17 14:22:46,394,0026cc0b5403603740465e041a3000d5
2,2015-06-17 14:22:39,394,0026cc0b5403603740465e041a3000d5
2,2015-06-17 14:22:33,394,0026cc0b5403603740465e041a3000d5
2,2015-06-17 14:22:28,394,0026cc0b5403603740465e041a3000d5
2,2015-06-17 14:22:23,394,0026cc0b5403603740465e041a3000d5
2,2015-06-17 14:22:17,394,0026cc0b5403603740465e041a3000d5
2,2015-06-17 14:22:11,394,0026cc0b5403603740465e041a3000d5
2,2015-06-17 14:21:57,393,0026cc0b54035f38404660041a2f00d6
2,2015-06-17 14:21:42,393,0026cc0b54035f38404660041a2f00d6
2,2015-06-17 14:21:33,393,0026cc0b54035f38404660041a2f00d6
2,2015-06-17 14:21:28,393,0026cc0b54035f38404660041a2f00d6
2,2015-06-17 14:21:19,392,0026cc0b5403623840465c041a3500d7
2,2015-06-17 14:21:13,392,0026cc0b5403623840465c041a3500d7
2,2015-06-17 14:21:03,391,0026cc0b5403673a40465b041a3500d7
2,2015-06-17 14:20:57,391,0026cc0b5403673a40465b041a3500d7
2,2015-06-17 14:20:40,390,0026cd0b54035c3840465b041a3700d7
2,2015-06-17 14:20:31,390,0026cd0b54035c3840465b041a3700d7
2,2015-06-17 14:20:03,389,0026cc0b5a03643840465a041a3900d8
2,2015-06-17 14:19:55,389,0026cc0b5a03643840465a041a3900d8
2,2015-06-17 14:19:51,389,0026cc0b5a03643840465a041a3900d8
2,2015-06-17 14:19:39,388,0026cc0b5a035f3840465d041a3700d8
2,2015-06-17 14:19:32,388,0026cc0b5a035f3840465d041a3700d8
2,2015-06-17 14:19:25,388,0026cc0b5a035f3840465d041a3700d8
2,2015-06-17 14:19:18,388,0026cc0b5a035f3840465d041a3700d8
2,2015-06-17 14:19:13,388,0026cc0b5a035f3840465d041a3700d8
2,2015-06-17 14:19:07,388,0026cc0b5a035f3840465d041a3700d8
2,2015-06-17 14:18:54,387,0026cc0b5403623840465c041a3400d9
2,2015-06-17 14:18:48,387,0026cc0b5403623840465c041a3400d9
2,2015-06-17 14:18:41,387,0026cc0b5403623840465c041a3400d9
2,2015-06-17 14:18:36,387,0026cc0b5403623840465c041a3400d9
2,2015-06-17 14:18:26,387,0026cc0b5403623840465c041a3400d9
2,2015-06-17 14:18:18,386,0026cc0b54036438404659041a3500d9
2,2015-06-17 14:18:12,386,0026cc0b54036438404659041a3500d9
2,2015-06-17 14:18:06,386,0026cc0b54036438404659041a3500d9
2,2015-06-17 14:17:58,386,0026cc0b54036438404659041a3500d9
2,2015-06-17 14:17:53,386,0026cc0b54036438404659041a3500d9
2,2015-06-17 14:17:44,385,0026cc0b5403623840465a041a3400d9
2,2015-06-17 14:17:39,385,0026cc0b5403623840465a041a3400d9
2,2015-06-17 14:17:15,384,0026cc0b54036139404659041a3600da
2,2015-06-17 14:17:08,384,0026cc0b54036139404659041a3600da
2,2015-06-17 14:16:57,384,0026cc0b54036139404659041a3600da
2,2015-06-17 14:16:51,384,0026cc0b54036139404659041a3600da
2,2015-06-17 14:16:40,384,0026cc0b54036139404659041a3600da
2,2015-06-17 14:16:35,384,0026cc0b54036139404659041a3600da
2,2015-06-17 14:16:19,383,0026cc0b54036139404657041a3800da
2,2015-06-17 14:16:04,383,0026cc0b54036139404657041a3800da
2,2015-06-17 14:15:58,383,0026cc0b54036139404657041a3800da
2,2015-06-17 14:15:49,383,0026cc0b54036139404657041a3800da
2,2015-06-17 14:15:45,383,0026cc0b54036139404657041a3800da
2,2015-06-17 14:15:36,382,0026cd0b54035c38404657041a3900d6
2,2015-06-17 14:15:25,382,0026cd0b54035c38404657041a3900d6
2,2015-06-17 14:15:19,382,0026cd0b54035c38404657041a3900d6
2,2015-06-17 14:15:14,382,0026cd0b54035c38404657041a3900d6
2,2015-06-17 14:15:08,382,0026cd0b54035c38404657041a3900d6
2,2015-06-17 14:15:03,382,0026cd0b54035c38404657041a3900d6
2,2015-06-17 14:14:42,381,0026cd0b5403593740465d041a3000d5
2,2015-06-17 14:14:32,380,0026cd0b5403603840465e041a2f00d6
2,2015-06-17 14:14:27,380,0026cd0b5403603840465e041a2f00d6
2,2015-06-17 14:14:12,380,0026cd0b5403603840465e041a2f00d6
2,2015-06-17 14:14:00,380,0026cd0b5403603840465e041a2f00d6
2,2015-06-17 14:13:45,379,0026cd0b5403643940465e041a3000d6
2,2015-06-17 14:13:19,378,0026ce0b54035c3840465a041a3500d6
2,2015-06-17 14:13:07,378,0026ce0b54035c3840465a041a3500d6
2,2015-06-17 14:12:47,377,0026cd0b54035c3840465d041a3100d7
2,2015-06-17 14:12:43,377,0026cd0b54035c3840465d041a3100d7
2,2015-06-17 14:12:00,376,0026ce0b5a035e3840465c041a3100d7
2,2015-06-17 14:11:52,376,0026ce0b5a035e3840465c041a3100d7
2,2015-06-17 14:11:29,375,0026cc0b5a035d3840465c041a3100d7
2,2015-06-17 14:11:23,375,0026cc0b5a035d3840465c041a3100d7
2,2015-06-17 14:11:13,375,0026cc0b5a035d3840465c041a3100d7
2,2015-06-17 14:11:06,375,0026cc0b5a035d3840465c041a3100d7
2,2015-06-17 14:10:58,375,0026cc0b5a035d3840465c041a3100d7
2,2015-06-17 14:10:34,374,0026cd0b5a035b38404656041a3e00d7
2,2015-06-17 14:10:24,374,0026cd0b5a035b38404656041a3e00d7
2,2015-06-17 14:10:03,373,0026cd0b5a035937404653041a4000d6
2,2015-06-17 14:09:57,373,0026cd0b5a035937404653041a4000d6
2,2015-06-17 14:09:51,373,0026cd0b5a035937404653041a4000d6
2,2015-06-17 14:09:39,373,0026cd0b5a035937404653041a4000d6
2,2015-06-17 14:09:24,372,0026cd0b60035837404652041a3f00d6
2,2015-06-17 14:09:18,372,0026cd0b60035837404652041a3f00d6
2,2015-06-17 14:09:12,372,0026cd0b60035837404652041a3f00d6
2,2015-06-17 14:09:06,372,0026cd0b60035837404652041a3f00d6
2,2015-06-17 14:08:53,371,0026ce0b5a035638404650041a3e00d6
2,2015-06-17 14:08:40,371,0026ce0b5a035638404650041a3e00d6
2,2015-06-17 14:08:33,371,0026ce0b5a035638404650041a3e00d6
2,2015-06-17 14:08:26,371,0026ce0b5a035638404650041a3e00d6
2,2015-06-17 14:08:21,371,0026ce0b5a035638404650041a3e00d6
2,2015-06-17 14:08:05,370,0026cd0b5a035c3a404652041a3d00d6
2,2015-06-17 14:07:59,370,0026cd0b5a035c3a404652041a3d00d6
2,2015-06-17 14:07:28,369,0026ce0b5a035a36404651041a3c00d5
2,2015-06-17 14:07:22,369,0026ce0b5a035a36404651041a3c00d5
2,2015-06-17 14:07:16,369,0026ce0b5a035a36404651041a3c00d5
2,2015-06-17 14:07:11,369,0026ce0b5a035a36404651041a3c00d5
2,2015-06-17 14:07:04,369,0026ce0b5a035a36404651041a3c00d5
2,2015-06-17 14:06:58,369,0026ce0b5a035a36404651041a3c00d5
2,2015-06-17 14:06:53,369,0026ce0b5a035a36404651041a3c00d5
2,2015-06-17 14:06:43,368,0026ce0b5a035737404651041a3d00d4
2,2015-06-17 14:06:28,367,0026cc0b5a035a3740464e041a3c00d4
2,2015-06-17 14:06:23,367,0026cc0b5a035a3740464e041a3c00d4
2,2015-06-17 14:06:13,367,0026cc0b5a035a3740464e041a3c00d4
2,2015-06-17 14:05:58,366,0026ce0b60035b3840464c041a3b00d3
2,2015-06-17 14:05:51,366,0026ce0b60035b3840464c041a3b00d3
2,2015-06-17 14:05:45,366,0026ce0b60035b3840464c041a3b00d3
2,2015-06-17 14:05:36,365,0026cd0b60035a3840464c041a3b00d3
2,2015-06-17 14:04:49,364,0026cd0b6603543840464b041a3d00d1
2,2015-06-17 14:04:42,364,0026cd0b6603543840464b041a3d00d1
2,2015-06-17 14:04:34,364,0026cd0b6603543840464b041a3d00d1
2,2015-06-17 14:04:17,363,0026cd0b60035e38404656041a4200cc
2,2015-06-17 14:04:11,363,0026cd0b60035e38404656041a4200cc
2,2015-06-17 14:03:43,362,0026cd0b60035a38404655041a3f00cc
2,2015-06-17 14:03:35,362,0026cd0b60035a38404655041a3f00cc
2,2015-06-17 14:03:27,362,0026cd0b60035a38404655041a3f00cc
2,2015-06-17 14:03:15,362,0026cd0b60035a38404655041a3f00cc
2,2015-06-17 14:03:08,362,0026cd0b60035a38404655041a3f00cc
2,2015-06-17 14:02:49,361,0026cd0b60035838404655041a3e00cc
2,2015-06-17 14:02:42,361,0026cd0b60035838404655041a3e00cc
2,2015-06-17 14:02:36,361,0026cd0b60035838404655041a3e00cc
2,2015-06-17 14:02:29,361,0026cd0b60035838404655041a3e00cc
2,2015-06-17 14:01:50,360,0026cd0b60035838404655041a3c00cb
2,2015-06-17 14:01:33,359,0026cd0b60035c3740465c041a3200cb
2,2015-06-17 14:01:26,359,0026cd0b60035c3740465c041a3200cb
2,2015-06-17 14:01:10,359,0026cd0b60035c3740465c041a3200cb
2,2015-06-17 14:01:04,359,0026cd0b60035c3740465c041a3200cb
2,2015-06-17 14:00:49,358,0026cd0b5a035c3940465c041a3800ca
2,2015-06-17 14:00:41,358,0026cd0b5a035c3940465c041a3800ca
2,2015-06-17 14:00:28,358,0026cd0b5a035c3940465c041a3800ca
2,2015-06-17 14:00:18,357,0026ce0b5a03593940465a041a3600ca
2,2015-06-17 14:00:02,357,0026ce0b5a03593940465a041a3600ca
2,2015-06-17 13:59:12,356,0026cd0b5a03553940465b041a3600cb
2,2015-06-17 13:58:51,355,0026ce0b5403573840465d041a3300cb
2,2015-06-17 13:58:28,355,0026ce0b5403573840465d041a3300cb
2,2015-06-17 13:58:22,355,0026ce0b5403573840465d041a3300cb
2,2015-06-17 13:58:04,354,0026ce0b5a03573940465c041a3700cb
2,2015-06-17 13:57:59,354,0026ce0b5a03573940465c041a3700cb
2,2015-06-17 13:57:52,354,0026ce0b5a03573940465c041a3700cb
2,2015-06-17 13:57:33,354,0026ce0b5a03573940465c041a3700cb
2,2015-06-17 13:57:24,353,0026cd0b5403553940465c041a3700cb
2,2015-06-17 13:57:05,352,0026cd0b54035838404658041a3b00ca
2,2015-06-17 13:57:00,352,0026cd0b54035838404658041a3b00ca
2,2015-06-17 13:56:54,352,0026cd0b54035838404658041a3b00ca
2,2015-06-17 13:56:39,352,0026cd0b54035838404658041a3b00ca
2,2015-06-17 13:56:32,352,0026cd0b54035838404658041a3b00ca
2,2015-06-17 13:56:10,351,0026ce0b54035538404658041a3e00cb
2,2015-06-17 13:56:04,351,0026ce0b54035538404658041a3e00cb
2,2015-06-17 13:55:58,351,0026ce0b54035538404658041a3e00cb
2,2015-06-17 13:55:45,351,0026ce0b54035538404658041a3e00cb
2,2015-06-17 13:55:39,351,0026ce0b54035538404658041a3e00cb
